"","kfmid","pxid"
"3213",14,141030
"3214",14,141031
"3215",14,141032
"3216",14,141033
"3217",14,141034
"3218",14,141035
"3219",14,141036
"3220",14,141037
"3221",14,141038
"3222",14,141039
"3223",14,141040
"3224",14,141041
"3225",14,141042
"3226",14,141043
"3227",14,141044
"3228",14,141045
"3229",14,141046
"3230",14,141052
"3231",14,141053
"3232",14,141054
"3233",14,141055
"3234",14,141056
"3235",14,141057
"3236",14,141058
"3237",14,141059
"3238",14,141060
"3239",14,141061
"3240",14,141062
"3241",14,141063
"3242",14,141064
"3243",14,141065
"3244",14,141066
"3245",14,141067
"3246",14,141068
"3247",14,141069
"3248",14,141070
"3249",14,141071
"3250",14,141072
"3251",14,141073
"3252",14,141074
"3253",14,141075
"3254",14,141076
"3255",14,141077
"3256",14,141078
"3257",14,141079
"3258",14,141080
"3259",14,141085
"3260",14,141086
"3261",14,141087
"3262",14,141088
"3263",14,141089
"3264",14,141090
"3265",14,141091
"3266",14,141092
"3267",14,141093
"3268",14,141094
"3269",14,141095
"3270",14,141096
"3271",14,141097
"3272",14,141098
"3273",14,141099
"3274",14,141100
"3275",14,141101
"3276",14,141102
"3277",14,141103
"3278",14,141104
"3279",14,141105
"3280",14,141106
"3281",14,141107
"3282",14,141108
"3283",14,141109
"3284",14,141110
"3285",14,141111
"3286",14,141112
"3287",14,141113
"3288",14,141120
"3289",14,141121
"3290",14,141122
"3291",14,141123
"3292",14,141124
"3293",14,141125
"3294",14,141126
"3295",14,141127
"3296",14,141128
"3297",14,141129
"3298",14,141130
"3299",14,141131
"3300",14,141132
"3301",14,141133
"3302",14,141134
"3303",14,141135
"3304",14,141136
"3305",14,141137
"3306",14,141138
"3307",14,141139
"3308",14,141140
"3309",14,141141
"3310",14,141142
"3311",14,141143
"3312",14,141144
"3313",14,141145
"3314",14,141146
"3315",14,141147
"3316",14,141148
"3317",14,141149
"3318",14,141150
"3319",14,141165
"3320",14,141166
"3321",14,141167
"3322",14,141168
"3323",14,141169
"3324",14,141170
"3325",14,141171
"3326",14,141172
"3327",14,141173
"3328",14,141174
"3329",14,141175
"3330",14,141176
"3331",14,141177
"3332",14,141178
"3333",14,141179
"3334",14,141180
"3335",14,141181
"3336",14,141182
"3337",14,141183
"3338",14,141184
"3339",14,141185
"3340",14,141186
"3341",14,141187
"3342",14,141188
"3343",14,141189
"3344",14,141190
"3345",14,141191
"3346",14,141192
"3347",14,141193
"3348",14,141194
"3349",14,141211
"3350",14,141212
"3351",14,141213
"3352",14,141214
"3353",14,141215
"3354",14,141216
"3355",14,141217
"3356",14,141218
"3357",14,141219
"3358",14,141220
"3359",14,141221
"3360",14,141222
"3361",14,141223
"3362",14,141224
"3363",14,141225
"3364",14,141226
"3365",14,141227
"3366",14,141228
"3367",14,141229
"3368",14,141230
"3369",14,141231
"3370",14,141232
"3371",14,141233
"3372",14,141234
"3373",14,141235
"3374",14,141236
"3375",14,141237
"3376",14,141238
"3377",14,141239
"3378",14,141259
"3379",14,141260
"3380",14,141261
"3381",14,141262
"3382",14,141263
"3383",14,141264
"3384",14,141265
"3385",14,141266
"3386",14,141267
"3387",14,141268
"3388",14,141269
"3389",14,141270
"3390",14,141271
"3391",14,141272
"3392",14,141273
"3393",14,141274
"3394",14,141275
"3395",14,141276
"3396",14,141277
"3397",14,141278
"3398",14,141279
"3399",14,141280
"3400",14,141281
"3401",14,141282
"3402",14,141283
"3403",14,141284
"3404",14,141285
"3405",14,141286
"3406",14,141287
"3407",14,141288
"3408",14,141306
"3409",14,141307
"3410",14,141308
"3411",14,141309
"3412",14,141310
"3413",14,141311
"3414",14,141312
"3415",14,141313
"3416",14,141314
"3417",14,141315
"3418",14,141316
"3419",14,141317
"3420",14,141318
"3421",14,141319
"3422",14,141320
"3423",14,141321
"3424",14,141322
"3425",14,141323
"3426",14,141324
"3427",14,141325
"3428",14,141326
"3429",14,141327
"3430",14,141328
"3431",14,141329
"3432",14,141330
"3433",14,141331
"3434",14,141332
"3435",14,141341
"3436",14,141342
"3437",14,141343
"3438",14,141344
"3439",14,141345
"3440",14,141346
"3441",14,141347
"3442",14,141348
"3443",14,141349
"3444",14,141350
"3445",14,141351
"3446",14,141352
"3447",14,141353
"3448",14,141354
"3449",14,141355
"3450",14,141356
"3451",14,141357
"3452",14,141358
"3453",14,141359
"3454",14,141360
"3455",14,141361
"3456",14,141362
"3457",14,141363
"3458",14,141364
"3459",14,141365
"3460",14,141366
"3461",14,141375
"3462",14,141376
"3463",14,141377
"3464",14,141378
"3465",14,141379
"3466",14,141380
"3467",14,141381
"3468",14,141382
"3469",14,141383
"3470",14,141384
"3471",14,141385
"3472",14,141386
"3473",14,141387
"3474",14,141388
"3475",14,141389
"3476",14,141390
"3477",14,141391
"3478",14,141392
"3479",14,141393
"3480",14,141394
"3481",14,141395
"3482",14,141396
"3483",14,141397
"3484",14,141398
"3485",14,141399
"3486",14,141407
"3487",14,141408
"3488",14,141409
"3489",14,141410
"3490",14,141411
"3491",14,141412
"3492",14,141413
"3493",14,141414
"3494",14,141415
"3495",14,141416
"3496",14,141417
"3497",14,141418
"3498",14,141419
"3499",14,141420
"3500",14,141421
"3501",14,141422
"3502",14,141423
"3503",14,141424
"3504",14,141425
"3505",14,141426
"3506",14,141427
"3507",14,141428
"3508",14,141429
"3509",14,141434
"3510",14,141435
"3511",14,141436
"3512",14,141437
"3513",14,141438
"3514",14,141439
"3515",14,141440
"3516",14,141441
"3517",14,141442
"3518",14,141443
"3519",14,141444
"3520",14,141445
"3521",14,141446
"3522",14,141447
"3523",14,141448
"3524",14,141449
"3525",14,141450
"3526",14,141451
"3527",14,141452
"3528",14,141463
"3529",14,141464
"3530",14,141465
"3531",14,141466
"3532",14,141467
"3533",14,141468
"3534",14,141469
"3535",14,141470
"3536",14,141471
"3537",14,141472
"3538",14,141473
"3539",14,141486
"3540",14,141487
"3541",14,141488
"3542",14,141489
"3543",14,141504
"3544",14,141505
"3545",14,141506
"3546",15,141512
"3547",15,141513
"3548",15,141514
"3549",15,141515
"3550",15,141516
"3551",15,141517
"3552",15,141518
"3553",15,141519
"3554",15,141520
"3555",16,139963
"3556",16,139964
"3557",16,139965
"3558",16,139966
"3559",16,139967
"3560",16,139968
"3561",16,139969
"3562",16,139970
"3563",16,140013
"3564",16,140014
"3565",16,140015
"3566",16,140016
"3567",16,140017
"3568",16,140018
"3569",16,140019
"3570",16,140020
"3571",16,140021
"3572",16,140022
"3573",16,140060
"3574",16,140061
"3575",16,140062
"3576",16,140063
"3577",16,140064
"3578",16,140065
"3579",16,140066
"3580",16,140067
"3581",16,140068
"3582",16,140110
"3583",16,140111
"3584",16,140112
"3585",16,140113
"3586",16,140114
"3587",16,140115
"3588",16,140116
"3589",16,140117
"3590",16,140118
"3591",16,140119
"3592",16,140120
"3593",16,140121
"3594",16,140122
"3595",16,140123
"3596",16,140167
"3597",16,140168
"3598",16,140169
"3599",16,140170
"3600",16,140171
"3601",16,140172
"3602",16,140173
"3603",16,140174
"3604",16,140175
"3605",16,140176
"3606",16,140177
"3607",16,140178
"3608",16,140179
"3609",16,140180
"3610",16,140181
"3611",16,140220
"3612",16,140221
"3613",16,140222
"3614",16,140223
"3615",16,140224
"3616",16,140225
"3617",16,140226
"3618",16,140227
"3619",16,140228
"3620",16,140229
"3621",16,140230
"3622",16,140231
"3623",16,140232
"3624",16,140269
"3625",16,140270
"3626",16,140271
"3627",16,140272
"3628",16,140273
"3629",16,140274
"3630",16,140275
"3631",16,140276
"3632",16,140277
"3633",16,140278
"3634",16,140279
"3635",16,140280
"3636",16,140281
"3637",16,140282
"3638",16,140311
"3639",16,140312
"3640",16,140313
"3641",16,140314
"3642",16,140315
"3643",16,140316
"3644",16,140317
"3645",16,140318
"3646",16,140319
"3647",16,140320
"3648",16,140321
"3649",16,140322
"3650",16,140323
"3651",16,140352
"3652",16,140353
"3653",16,140354
"3654",16,140355
"3655",16,140356
"3656",16,140357
"3657",16,140358
"3658",16,140359
"3659",16,140360
"3660",16,140361
"3661",16,140362
"3662",16,140363
"3663",16,140364
"3664",16,140365
"3665",16,140383
"3666",16,140384
"3667",16,140385
"3668",16,140386
"3669",16,140387
"3670",16,140388
"3671",16,140389
"3672",16,140390
"3673",16,140391
"3674",16,140392
"3675",16,140393
"3676",16,140394
"3677",16,140395
"3678",16,140396
"3679",16,140397
"3680",16,140414
"3681",16,140415
"3682",16,140416
"3683",16,140417
"3684",16,140418
"3685",16,140419
"3686",16,140420
"3687",16,140421
"3688",16,140422
"3689",16,140423
"3690",16,140424
"3691",16,140425
"3692",16,140426
"3693",16,140427
"3694",16,140428
"3695",16,140445
"3696",16,140446
"3697",16,140447
"3698",16,140448
"3699",16,140449
"3700",16,140450
"3701",16,140451
"3702",16,140452
"3703",16,140453
"3704",16,140454
"3705",16,140455
"3706",16,140456
"3707",16,140457
"3708",16,140458
"3709",16,140459
"3710",16,140460
"3711",16,140478
"3712",16,140479
"3713",16,140480
"3714",16,140481
"3715",16,140482
"3716",16,140483
"3717",16,140484
"3718",16,140485
"3719",16,140486
"3720",16,140487
"3721",16,140488
"3722",16,140489
"3723",16,140508
"3724",16,140509
"3725",16,140510
"3726",16,140511
"3727",16,140512
"3728",16,140513
"3729",16,140514
"3730",16,140515
"3731",16,140516
"3732",16,140517
"3733",16,140518
"3734",16,140537
"3735",16,140538
"3736",16,140539
"3737",16,140540
"3738",16,140541
"3739",16,140542
"3740",16,140543
"3741",16,140544
"3742",16,140545
"3743",16,140546
"3744",16,140547
"3745",16,140558
"3746",16,140559
"3747",16,140560
"3748",16,140561
"3749",16,140562
"3750",16,140563
"3751",16,140564
"3752",16,140565
"3753",16,140566
"3754",16,140584
"3755",16,140585
"3756",16,140586
"3757",16,140587
"3758",16,140588
"3759",16,140589
"3760",16,140590
"3761",16,140607
"3762",16,140608
"3763",16,140609
"3764",16,140610
"3765",16,140611
"3766",16,140612
"3767",16,140620
"3768",16,140621
"3769",16,140622
"3770",16,140623
"3771",16,140624
"3772",16,140625
"3773",16,140631
"3774",16,140632
"3775",16,140633
"3776",16,140634
"3777",16,140635
"3778",16,140636
"3779",16,140637
"3780",16,140642
"3781",16,140643
"3782",16,140644
"3783",16,140645
"3784",16,140646
"3785",16,140651
"3786",16,140652
"3787",16,140653
"3788",16,140656
"3789",16,140657
"3790",16,140661
"3791",16,140662
"3792",16,140663
"3793",16,140664
"3794",16,140665
"3795",16,140673
"3796",16,140674
"3797",16,140675
"3798",16,140676
"3799",16,140677
"3800",16,140689
"3801",16,140690
"3802",16,140691
"3803",16,140692
"3804",16,140703
"3805",16,140704
"3806",16,140705
"3807",16,140706
"3808",16,140707
"3809",16,140720
"3810",16,140721
"3811",16,140722
"3812",16,140723
"3813",16,140724
"3814",16,140725
"3815",16,140737
"3816",16,140738
"3817",16,140739
"3818",16,140740
"3819",16,140741
"3820",16,140742
"3821",16,140743
"3822",16,140744
"3823",16,140754
"3824",16,140755
"3825",16,140756
"3826",16,140757
"3827",16,140758
"3828",16,140759
"3829",16,140760
"3830",16,140766
"3831",16,140767
"3832",16,140768
"3833",16,140769
"3834",16,140770
"3835",16,140771
"3836",16,140784
"3837",16,140785
"3838",16,140786
"3839",16,140787
"3840",16,140788
"3841",16,140803
"3842",16,140804
"3843",16,140805
"3844",16,140806
"3845",17,19301
"3846",17,19302
"3847",17,19303
"3848",17,19304
"3849",17,19348
"3850",17,19349
"3851",17,19350
"3852",17,19351
"3853",17,19352
"3854",17,19353
"3855",17,19354
"3856",17,19400
"3857",17,19401
"3858",17,19402
"3859",17,19403
"3860",17,19404
"3861",17,19405
"3862",17,19406
"3863",17,19407
"3864",17,19408
"3865",17,19458
"3866",17,19459
"3867",17,19460
"3868",17,19461
"3869",17,19462
"3870",17,19463
"3871",17,19464
"3872",17,19465
"3873",17,19466
"3874",17,19467
"3875",17,19468
"3876",17,19469
"3877",17,19526
"3878",17,19527
"3879",17,19528
"3880",17,19529
"3881",17,19530
"3882",17,19531
"3883",17,19532
"3884",17,19533
"3885",17,19534
"3886",17,19535
"3887",17,19536
"3888",17,19537
"3889",17,19538
"3890",17,19594
"3891",17,19595
"3892",17,19596
"3893",17,19597
"3894",17,19598
"3895",17,19599
"3896",17,19600
"3897",17,19601
"3898",17,19602
"3899",17,19603
"3900",17,19604
"3901",17,19605
"3902",17,19606
"3903",17,19607
"3904",17,19608
"3905",17,19667
"3906",17,19668
"3907",17,19669
"3908",17,19670
"3909",17,19671
"3910",17,19672
"3911",17,19673
"3912",17,19674
"3913",17,19675
"3914",17,19676
"3915",17,19677
"3916",17,19678
"3917",17,19679
"3918",17,19680
"3919",17,19681
"3920",17,19682
"3921",17,19745
"3922",17,19746
"3923",17,19747
"3924",17,19748
"3925",17,19749
"3926",17,19750
"3927",17,19751
"3928",17,19752
"3929",17,19753
"3930",17,19754
"3931",17,19755
"3932",17,19756
"3933",17,19757
"3934",17,19758
"3935",17,19759
"3936",17,19760
"3937",17,19825
"3938",17,19826
"3939",17,19827
"3940",17,19828
"3941",17,19829
"3942",17,19830
"3943",17,19831
"3944",17,19832
"3945",17,19833
"3946",17,19834
"3947",17,19835
"3948",17,19836
"3949",17,19837
"3950",17,19838
"3951",17,19839
"3952",17,19840
"3953",17,19910
"3954",17,19911
"3955",17,19912
"3956",17,19913
"3957",17,19914
"3958",17,19915
"3959",17,19916
"3960",17,19917
"3961",17,19918
"3962",17,19919
"3963",17,19920
"3964",17,19921
"3965",17,19922
"3966",17,19923
"3967",17,19924
"3968",17,19925
"3969",17,19926
"3970",17,19996
"3971",17,19997
"3972",17,19998
"3973",17,19999
"3974",17,20000
"3975",17,20001
"3976",17,20002
"3977",17,20003
"3978",17,20004
"3979",17,20005
"3980",17,20006
"3981",17,20007
"3982",17,20008
"3983",17,20009
"3984",17,20010
"3985",17,20011
"3986",17,20012
"3987",17,20013
"3988",17,20081
"3989",17,20082
"3990",17,20083
"3991",17,20084
"3992",17,20085
"3993",17,20086
"3994",17,20087
"3995",17,20088
"3996",17,20089
"3997",17,20090
"3998",17,20091
"3999",17,20092
"4000",17,20093
"4001",17,20094
"4002",17,20095
"4003",17,20096
"4004",17,20097
"4005",17,20098
"4006",17,20166
"4007",17,20167
"4008",17,20168
"4009",17,20169
"4010",17,20170
"4011",17,20171
"4012",17,20172
"4013",17,20173
"4014",17,20174
"4015",17,20175
"4016",17,20176
"4017",17,20177
"4018",17,20178
"4019",17,20179
"4020",17,20180
"4021",17,20181
"4022",17,20182
"4023",17,20183
"4024",17,20184
"4025",17,20252
"4026",17,20253
"4027",17,20254
"4028",17,20255
"4029",17,20256
"4030",17,20257
"4031",17,20258
"4032",17,20259
"4033",17,20260
"4034",17,20261
"4035",17,20262
"4036",17,20263
"4037",17,20264
"4038",17,20265
"4039",17,20330
"4040",17,20331
"4041",17,20332
"4042",17,20333
"4043",17,20334
"4044",17,20335
"4045",17,20336
"4046",17,20337
"4047",17,20338
"4048",17,20339
"4049",17,20340
"4050",17,20341
"4051",17,20342
"4052",17,20404
"4053",17,20405
"4054",17,20406
"4055",17,20407
"4056",17,20408
"4057",17,20409
"4058",17,20410
"4059",17,20411
"4060",17,20412
"4061",17,20413
"4062",17,20414
"4063",17,20415
"4064",17,20416
"4065",17,20417
"4066",17,20479
"4067",17,20480
"4068",17,20481
"4069",17,20482
"4070",17,20483
"4071",17,20484
"4072",17,20485
"4073",17,20486
"4074",17,20487
"4075",17,20488
"4076",17,20489
"4077",17,20490
"4078",17,20491
"4079",17,20492
"4080",17,20493
"4081",17,20562
"4082",17,20563
"4083",17,20564
"4084",17,20565
"4085",17,20566
"4086",17,20567
"4087",17,20568
"4088",17,20569
"4089",17,20570
"4090",17,20571
"4091",17,20572
"4092",17,20573
"4093",17,20574
"4094",17,20575
"4095",17,20576
"4096",17,20577
"4097",17,20578
"4098",17,20642
"4099",17,20643
"4100",17,20644
"4101",17,20645
"4102",17,20646
"4103",17,20647
"4104",17,20648
"4105",17,20649
"4106",17,20650
"4107",17,20651
"4108",17,20652
"4109",17,20653
"4110",17,20654
"4111",17,20655
"4112",17,20656
"4113",17,20657
"4114",17,20658
"4115",17,20659
"4116",17,20660
"4117",17,20661
"4118",17,20662
"4119",17,20721
"4120",17,20722
"4121",17,20723
"4122",17,20724
"4123",17,20725
"4124",17,20726
"4125",17,20727
"4126",17,20728
"4127",17,20729
"4128",17,20730
"4129",17,20731
"4130",17,20732
"4131",17,20733
"4132",17,20734
"4133",17,20735
"4134",17,20736
"4135",17,20737
"4136",17,20738
"4137",17,20739
"4138",17,20800
"4139",17,20801
"4140",17,20802
"4141",17,20803
"4142",17,20804
"4143",17,20805
"4144",17,20806
"4145",17,20807
"4146",17,20808
"4147",17,20809
"4148",17,20810
"4149",17,20811
"4150",17,20812
"4151",17,20813
"4152",17,20814
"4153",17,20878
"4154",17,20879
"4155",17,20880
"4156",17,20881
"4157",17,20882
"4158",17,20883
"4159",17,20884
"4160",17,20885
"4161",17,20886
"4162",17,20887
"4163",17,20888
"4164",17,20889
"4165",17,20890
"4166",17,20948
"4167",17,20949
"4168",17,20950
"4169",17,20951
"4170",17,20952
"4171",17,20953
"4172",17,20954
"4173",17,20955
"4174",17,20956
"4175",17,20957
"4176",17,21012
"4177",17,21013
"4178",17,21014
"4179",17,21015
"4180",17,21016
"4181",17,21017
"4182",17,21018
"4183",17,21019
"4184",17,21020
"4185",17,21074
"4186",17,21075
"4187",17,21076
"4188",17,21077
"4189",17,21078
"4190",17,21079
"4191",17,21080
"4192",17,21134
"4193",17,21135
"4194",17,21136
"4195",17,21137
"4196",17,21138
"4197",17,21139
"4198",17,21140
"4199",17,21141
"4200",17,21142
"4201",17,21190
"4202",17,21191
"4203",17,21192
"4204",17,21193
"4205",17,21194
"4206",17,21195
"4207",17,21196
"4208",17,21197
"4209",17,21245
"4210",17,21246
"4211",17,21247
"4212",17,21248
"4213",17,21249
"4214",17,21250
"4215",17,21251
"4216",17,21306
"4217",17,21307
"4218",17,21308
"4219",17,21309
"4220",17,21310
"4221",17,21366
"4222",17,21367
"4223",17,21368
"4224",17,21369
"4225",17,21370
"4226",17,21415
"4227",17,21416
"4228",17,21417
"4229",17,21418
"4230",17,21419
"4231",17,21420
"4232",17,21468
"4233",17,21469
"4234",17,21470
"4235",17,21471
"4236",17,21472
"4237",17,21473
"4238",17,21474
"4239",17,21519
"4240",17,21520
"4241",17,21521
"4242",17,21522
"4243",17,21523
"4244",17,21524
"4245",17,21525
"4246",17,21526
"4247",18,61247
"4248",18,61248
"4249",18,61249
"4250",18,61250
"4251",18,61251
"4252",18,61355
"4253",18,61356
"4254",18,61357
"4255",18,61358
"4256",18,61359
"4257",18,61360
"4258",18,61361
"4259",18,61362
"4260",18,61462
"4261",18,61463
"4262",18,61464
"4263",18,61465
"4264",18,61466
"4265",18,61467
"4266",18,61468
"4267",18,61469
"4268",18,61470
"4269",18,61471
"4270",18,61563
"4271",18,61564
"4272",18,61565
"4273",18,61566
"4274",18,61567
"4275",18,61568
"4276",18,61569
"4277",18,61570
"4278",18,61571
"4279",18,61572
"4280",18,61573
"4281",18,61574
"4282",18,61575
"4283",18,61669
"4284",18,61670
"4285",18,61671
"4286",18,61672
"4287",18,61673
"4288",18,61674
"4289",18,61675
"4290",18,61676
"4291",18,61677
"4292",18,61678
"4293",18,61679
"4294",18,61680
"4295",18,61681
"4296",18,61682
"4297",18,61683
"4298",18,61773
"4299",18,61774
"4300",18,61775
"4301",18,61776
"4302",18,61777
"4303",18,61778
"4304",18,61779
"4305",18,61780
"4306",18,61781
"4307",18,61782
"4308",18,61783
"4309",18,61784
"4310",18,61785
"4311",18,61786
"4312",18,61787
"4313",18,61788
"4314",18,61789
"4315",18,61880
"4316",18,61881
"4317",18,61882
"4318",18,61883
"4319",18,61884
"4320",18,61885
"4321",18,61886
"4322",18,61887
"4323",18,61888
"4324",18,61889
"4325",18,61890
"4326",18,61891
"4327",18,61892
"4328",18,61893
"4329",18,61894
"4330",18,61895
"4331",18,61896
"4332",18,61897
"4333",18,61989
"4334",18,61990
"4335",18,61991
"4336",18,61992
"4337",18,61993
"4338",18,61994
"4339",18,61995
"4340",18,61996
"4341",18,61997
"4342",18,61998
"4343",18,61999
"4344",18,62000
"4345",18,62001
"4346",18,62002
"4347",18,62003
"4348",18,62004
"4349",18,62005
"4350",18,62006
"4351",18,62007
"4352",18,62096
"4353",18,62097
"4354",18,62098
"4355",18,62099
"4356",18,62100
"4357",18,62101
"4358",18,62102
"4359",18,62103
"4360",18,62104
"4361",18,62105
"4362",18,62106
"4363",18,62107
"4364",18,62108
"4365",18,62109
"4366",18,62110
"4367",18,62111
"4368",18,62112
"4369",18,62113
"4370",18,62114
"4371",18,62115
"4372",18,62203
"4373",18,62204
"4374",18,62205
"4375",18,62206
"4376",18,62207
"4377",18,62208
"4378",18,62209
"4379",18,62210
"4380",18,62211
"4381",18,62212
"4382",18,62213
"4383",18,62214
"4384",18,62215
"4385",18,62216
"4386",18,62217
"4387",18,62218
"4388",18,62219
"4389",18,62220
"4390",18,62221
"4391",18,62308
"4392",18,62309
"4393",18,62310
"4394",18,62311
"4395",18,62312
"4396",18,62313
"4397",18,62314
"4398",18,62315
"4399",18,62316
"4400",18,62317
"4401",18,62318
"4402",18,62319
"4403",18,62320
"4404",18,62321
"4405",18,62322
"4406",18,62323
"4407",18,62324
"4408",18,62325
"4409",18,62404
"4410",18,62405
"4411",18,62406
"4412",18,62407
"4413",18,62408
"4414",18,62409
"4415",18,62410
"4416",18,62411
"4417",18,62412
"4418",18,62413
"4419",18,62414
"4420",18,62415
"4421",18,62416
"4422",18,62417
"4423",18,62418
"4424",18,62419
"4425",18,62420
"4426",18,62421
"4427",18,62422
"4428",18,62489
"4429",18,62490
"4430",18,62491
"4431",18,62492
"4432",18,62493
"4433",18,62494
"4434",18,62495
"4435",18,62496
"4436",18,62497
"4437",18,62498
"4438",18,62499
"4439",18,62500
"4440",18,62501
"4441",18,62502
"4442",18,62503
"4443",18,62504
"4444",18,62505
"4445",18,62506
"4446",18,62507
"4447",18,62508
"4448",18,62509
"4449",18,62510
"4450",18,62511
"4451",18,62576
"4452",18,62577
"4453",18,62578
"4454",18,62579
"4455",18,62580
"4456",18,62581
"4457",18,62582
"4458",18,62583
"4459",18,62584
"4460",18,62585
"4461",18,62586
"4462",18,62587
"4463",18,62588
"4464",18,62589
"4465",18,62590
"4466",18,62591
"4467",18,62592
"4468",18,62593
"4469",18,62594
"4470",18,62595
"4471",18,62596
"4472",18,62597
"4473",18,62598
"4474",18,62657
"4475",18,62658
"4476",18,62659
"4477",18,62660
"4478",18,62661
"4479",18,62662
"4480",18,62663
"4481",18,62664
"4482",18,62665
"4483",18,62666
"4484",18,62667
"4485",18,62668
"4486",18,62669
"4487",18,62670
"4488",18,62671
"4489",18,62672
"4490",18,62673
"4491",18,62674
"4492",18,62675
"4493",18,62676
"4494",18,62677
"4495",18,62678
"4496",18,62729
"4497",18,62730
"4498",18,62731
"4499",18,62732
"4500",18,62733
"4501",18,62734
"4502",18,62735
"4503",18,62736
"4504",18,62737
"4505",18,62738
"4506",18,62739
"4507",18,62740
"4508",18,62741
"4509",18,62742
"4510",18,62743
"4511",18,62744
"4512",18,62745
"4513",18,62746
"4514",18,62747
"4515",18,62748
"4516",18,62749
"4517",18,62750
"4518",18,62803
"4519",18,62804
"4520",18,62805
"4521",18,62806
"4522",18,62807
"4523",18,62808
"4524",18,62809
"4525",18,62810
"4526",18,62811
"4527",18,62812
"4528",18,62813
"4529",18,62814
"4530",18,62815
"4531",18,62816
"4532",18,62817
"4533",18,62818
"4534",18,62819
"4535",18,62820
"4536",18,62821
"4537",18,62822
"4538",18,62823
"4539",18,62824
"4540",18,62825
"4541",18,62875
"4542",18,62876
"4543",18,62877
"4544",18,62878
"4545",18,62879
"4546",18,62880
"4547",18,62881
"4548",18,62882
"4549",18,62883
"4550",18,62884
"4551",18,62885
"4552",18,62886
"4553",18,62887
"4554",18,62888
"4555",18,62889
"4556",18,62890
"4557",18,62891
"4558",18,62892
"4559",18,62893
"4560",18,62894
"4561",18,62895
"4562",18,62896
"4563",18,62897
"4564",18,62947
"4565",18,62948
"4566",18,62949
"4567",18,62950
"4568",18,62951
"4569",18,62952
"4570",18,62953
"4571",18,62954
"4572",18,62955
"4573",18,62956
"4574",18,62957
"4575",18,62958
"4576",18,62959
"4577",18,62960
"4578",18,62961
"4579",18,62962
"4580",18,62963
"4581",18,62964
"4582",18,62965
"4583",18,62966
"4584",18,62967
"4585",18,62968
"4586",18,62969
"4587",18,62970
"4588",18,63018
"4589",18,63019
"4590",18,63020
"4591",18,63021
"4592",18,63022
"4593",18,63023
"4594",18,63024
"4595",18,63025
"4596",18,63026
"4597",18,63027
"4598",18,63028
"4599",18,63029
"4600",18,63030
"4601",18,63031
"4602",18,63032
"4603",18,63033
"4604",18,63034
"4605",18,63035
"4606",18,63036
"4607",18,63037
"4608",18,63038
"4609",18,63039
"4610",18,63040
"4611",18,63041
"4612",18,63086
"4613",18,63087
"4614",18,63088
"4615",18,63089
"4616",18,63090
"4617",18,63091
"4618",18,63092
"4619",18,63093
"4620",18,63094
"4621",18,63095
"4622",18,63096
"4623",18,63097
"4624",18,63098
"4625",18,63099
"4626",18,63100
"4627",18,63101
"4628",18,63102
"4629",18,63103
"4630",18,63104
"4631",18,63105
"4632",18,63106
"4633",18,63107
"4634",18,63108
"4635",18,63151
"4636",18,63152
"4637",18,63153
"4638",18,63154
"4639",18,63155
"4640",18,63156
"4641",18,63157
"4642",18,63158
"4643",18,63159
"4644",18,63160
"4645",18,63161
"4646",18,63162
"4647",18,63163
"4648",18,63164
"4649",18,63165
"4650",18,63166
"4651",18,63167
"4652",18,63168
"4653",18,63169
"4654",18,63170
"4655",18,63171
"4656",18,63172
"4657",18,63173
"4658",18,63174
"4659",18,63212
"4660",18,63213
"4661",18,63214
"4662",18,63215
"4663",18,63216
"4664",18,63217
"4665",18,63218
"4666",18,63219
"4667",18,63220
"4668",18,63221
"4669",18,63222
"4670",18,63223
"4671",18,63224
"4672",18,63225
"4673",18,63226
"4674",18,63227
"4675",18,63228
"4676",18,63229
"4677",18,63230
"4678",18,63231
"4679",18,63232
"4680",18,63233
"4681",18,63234
"4682",18,63235
"4683",18,63273
"4684",18,63274
"4685",18,63275
"4686",18,63276
"4687",18,63277
"4688",18,63278
"4689",18,63279
"4690",18,63280
"4691",18,63281
"4692",18,63282
"4693",18,63283
"4694",18,63284
"4695",18,63285
"4696",18,63286
"4697",18,63287
"4698",18,63288
"4699",18,63289
"4700",18,63290
"4701",18,63291
"4702",18,63292
"4703",18,63293
"4704",18,63294
"4705",18,63295
"4706",18,63296
"4707",18,63297
"4708",18,63298
"4709",18,63333
"4710",18,63334
"4711",18,63335
"4712",18,63336
"4713",18,63337
"4714",18,63338
"4715",18,63339
"4716",18,63340
"4717",18,63341
"4718",18,63342
"4719",18,63343
"4720",18,63344
"4721",18,63345
"4722",18,63346
"4723",18,63347
"4724",18,63348
"4725",18,63349
"4726",18,63350
"4727",18,63351
"4728",18,63352
"4729",18,63353
"4730",18,63354
"4731",18,63355
"4732",18,63356
"4733",18,63357
"4734",18,63358
"4735",18,63359
"4736",18,63360
"4737",18,63397
"4738",18,63398
"4739",18,63399
"4740",18,63400
"4741",18,63401
"4742",18,63402
"4743",18,63403
"4744",18,63404
"4745",18,63405
"4746",18,63406
"4747",18,63407
"4748",18,63408
"4749",18,63409
"4750",18,63410
"4751",18,63411
"4752",18,63412
"4753",18,63413
"4754",18,63414
"4755",18,63415
"4756",18,63416
"4757",18,63417
"4758",18,63418
"4759",18,63419
"4760",18,63420
"4761",18,63421
"4762",18,63422
"4763",18,63423
"4764",18,63424
"4765",18,63463
"4766",18,63464
